Credit Name,State,sale_year,Underlying Moodys Rating,Fiscal Year End,Cash & Short-Term Investments (GF),Deferred Rev (GF),Total Liabilities (GF),Unassigned Fund Balance (GF),Total Fund Balance (GF),General Fund Rev,General Fund Exp,Total Taxable Assessed Value,Total Assessed Value,Current Debt Service (all Gov funds),Current Portion GO Debt (Gov),Current Portion Long-Term Debt (Gov),Short-Term Debt (Gov),Long-Term Debt (Gov),"Invested in Capital Assets, net of related debt (Gov)",Total Restricted Net Assets (Gov),Unrestricted Net Assets (Gov),Total Net Assets (Gov),Operating Grants & Contributions (Gov),Total Rev (Gov),Total Exp (Gov),Revenue Over Expense (Gov),Change in Net Assets (Gov),Total Pension Liability (EOY),Total Pension Expense,Population,Total Primary Government Expenses,moodys_ratings_num,short_run_pos,liquidity,net_assets_prev_year,net_asset_growth,operating_margin,own_source_rev,debt_burden,coverage,net_invest_prev_year,cap_asset_condition
Middletown,OH,2022,Aa3,2020-12-31,14383,0.0,8229,10430.0,16736,32693.0,28264.0,747047.0,747047.0,2499.0,1683.0,1898.0,0.0,11715.0,68760.0,15035.0,-40086.0,43709.0,5476.0,53354.0,51037.0,2317.0,4948.0,0.0,0.0,50987,75408.0,9,0.31902853821919064,1.7478429942884919,45704.0,0.10826185891825661,-0.04342692206769877,0.10263522884882108,0.22976444976170396,0.048964476752160195,56377.0,1.219646309665289
Middletown,OH,2022,Aa3,2018-12-31,9924,0.0,6897,7404.0,14759,30448.0,27993.0,702965.0,702965.0,3444.0,2444.0,2639.0,0.0,15731.0,59480.0,11995.0,-53908.0,17567.0,1738.0,45288.0,50294.0,-5006.0,-1058.0,0.0,0.0,48849,73460.0,9,0.2431686810299527,1.4388864723792953,43709.0,-0.024205541192889337,0.11053700759583113,0.03837661190602367,0.3220332043644701,0.06847735316339922,68760.0,0.8650378126817917
Middletown,OH,2022,Aa3,2019-12-31,11662,0.0,6694,6884.0,14406,32430.0,29491.0,706717.0,706717.0,3403.0,1628.0,1833.0,0.0,13762.0,63745.0,14352.0,-39336.0,38761.0,1591.0,48274.0,32174.0,16100.0,21194.0,0.0,0.0,48862,56487.0,9,0.21227258711069996,1.7421571556617867,17567.0,1.2064666704616611,-0.33351286406761405,0.03295769979699217,0.28165036224468915,0.10576863305774849,59480.0,1.0717047747141897
Minot,ND,2022,Aa2,2020-12-31,44295,19.0,2838,35097.0,46974,40843.0,45889.0,2233850.0,2233850.0,4999.0,3931.0,4523.0,0.0,33590.0,314163.0,3925.0,81590.0,399678.0,15347.0,76446.0,105940.0,-29494.0,7808.0,0.0,0.0,48377,156010.0,10,0.8593149376882208,15.71301880099326,322136.0,0.02423820994859314,0.38581482353556756,0.2007560892656254,0.6943382185749426,0.047187087030394564,213781.0,1.4695552925657565
Minot,ND,2022,Aa2,2018-12-31,31047,54.0,2033,30949.0,32354,29906.0,33172.0,2174241.0,2174241.0,4971.0,3790.0,3956.0,0.0,32366.0,307599.0,52536.0,30494.0,390629.0,10488.0,71498.0,74827.0,-3329.0,10887.0,0.0,0.0,47504,119193.0,10,1.0348759446264963,15.68822637695806,399678.0,0.02723942773933016,0.04656074295784497,0.146689417885815,0.6813320983496126,0.06643323933874136,314163.0,0.9791063874485538
Minot,ND,2022,Aa2,2019-12-31,42236,52.0,2495,33604.0,44218,34087.0,39969.0,2198318.0,2198318.0,4952.0,3970.0,4394.0,0.0,28907.0,311589.0,50557.0,29724.0,391870.0,7209.0,71723.0,81591.0,-9868.0,1241.0,0.0,0.0,47422,127111.0,10,0.9858303752163582,17.288579615227178,390629.0,0.003176927468262725,0.13758487514465373,0.1005116908104792,0.609569398169626,0.06069296858722163,307599.0,1.0129714335872353
Minot,ND,2022,Aa2,2017-12-31,25636,80.0,1312,26556.0,27487,24679.0,31467.0,2243879.0,2243879.0,7452.0,3800.0,3928.0,0.0,35944.0,289558.0,74961.0,15223.0,379742.0,7119.0,60237.0,72515.0,-12278.0,29863.0,0.0,0.0,48055,115494.0,10,1.076056566311439,20.808441558441558,391870.0,0.07620639497792635,0.2038282118963428,0.1181831764530106,0.7479762771823951,0.10276494518375509,311589.0,0.9292946798507008
Minot,ND,2022,Aa2,2016-12-31,23150,60.0,1267,24487.0,25732,23752.0,30921.0,2426320.0,2426320.0,6247.0,4604.0,4728.0,0.0,41418.0,245660.0,79598.0,24716.0,349974.0,4356.0,60366.0,65370.0,-5004.0,27838.0,0.0,0.0,48801,109737.0,10,1.030944762546312,19.179784589892297,379742.0,0.07330766678429039,0.08289434449855879,0.07215982506709075,0.8487121165549887,0.09556371424200703,289558.0,0.8483965215949827
Missouri City,TX,2022,Aa2,2020-09-30,26277,1.0,5110,23189.0,27039,54452.0,50270.0,7621171.0,8063426.0,14486.0,6846.0,8696.0,0.0,108747.0,121838.0,37173.0,-32229.0,126782.0,1216.0,79312.0,71308.0,8004.0,10726.0,143010.0,5237.0,75654,91882.0,10,0.4258613090428267,5.143276570757487,111011.0,0.09662105557106954,-0.10091789388743191,0.015331853943917692,1.4374256483464192,0.2031469119874348,118437.0,1.028715688509503
Missouri City,TX,2022,Aa2,2016-06-30,11757,0.0,4169,12182.0,12305,39350.0,39040.0,5204346.0,5532760.0,12016.0,6033.0,7849.0,0.0,103732.0,112878.0,18767.0,-15929.0,115716.0,2624.0,55331.0,61274.0,-5943.0,-1705.0,113120.0,4866.0,73742,78491.0,10,0.30958068614993645,2.820100743583593,126782.0,-0.01344828130176208,0.10740814371690373,0.04742368654099872,1.4066881831249491,0.1961027515748931,121838.0,0.926459725208884
Missouri City,TX,2022,Aa2,2019-09-30,16347,0.0,5323,13707.0,16923,50532.0,46019.0,7082216.0,7508084.0,13197.0,6872.0,8337.0,0.0,108539.0,121328.0,34694.0,-39966.0,116056.0,3338.0,77499.0,72961.0,4538.0,5046.0,134980.0,6308.0,75077,92047.0,10,0.2712538589408692,3.0710125868870937,115716.0,0.04360676138131287,-0.05855559426573246,0.04307152350352908,1.4457024121901514,0.1808774550787407,112878.0,1.074859582912525
Missouri City,TX,2022,Aa2,2017-06-30,12654,0.0,3621,13291.0,13582,42514.0,41978.0,6267414.0,6698301.0,11107.0,6955.0,7411.0,0.0,111177.0,116292.0,7978.0,-8398.0,115872.0,3425.0,61808.0,62907.0,-1099.0,358.0,120932.0,5659.0,74523,79752.0,10,0.3126264289410547,3.4946147473073736,116056.0,0.003084717722478803,0.017780869790318406,0.05541353870049184,1.4918481542611006,0.17656222677921377,121328.0,0.9584926809969669
Missouri City,TX,2022,Aa2,2015-06-30,8915,0.0,3653,9273.0,9442,35534.0,36379.0,4859074.0,5604308.0,10980.0,6313.0,8013.0,0.0,103781.0,113896.0,16142.0,-12618.0,117420.0,1259.0,50607.0,57342.0,-6735.0,3236.0,106518.0,2916.0,71202,73020.0,10,0.26096133280801487,2.44045989597591,115872.0,0.02792736813035073,0.1330843559191416,0.024877981306933823,1.457557371983933,0.19148268285026682,116292.0,0.979396691087951
Moorhead,MN,2022,Aa3,2019-12-31,11640,0.0,1329,16500.0,20898,20151.0,27316.0,33931.0,34793.0,17183.0,20058.0,20154.0,0.0,164374.0,230477.0,125044.0,15038.0,370559.0,6803.0,41741.0,52670.0,-10929.0,13890.0,0.0,0.0,43797,112890.0,9,0.8188179246687509,8.758465011286681,380884.0,0.0364677959693765,0.2618288972473108,0.16298124146522602,3.753088111057835,0.32623884564268085,249348.0,0.9243186229687024
Moorhead,MN,2022,Aa3,2015-12-31,10875,0.0,581,15467.0,16679,14202.0,20946.0,25168.0,26048.0,25335.0,27910.0,27989.0,0.0,152527.0,188293.0,117010.0,17024.0,322327.0,4046.0,29855.0,45152.0,-15297.0,24204.0,0.0,0.0,41830,96075.0,9,1.0890719616955358,18.71772805507745,370559.0,0.06531753378004582,0.512376486350695,0.13552168815943727,3.64635429117858,0.5611047129695251,230477.0,0.8169708908047224
Moorhead,MN,2022,Aa3,2018-12-31,11398,0.0,918,15031.0,19531,17130.0,25326.0,32485.0,33390.0,16449.0,16055.0,16146.0,0.0,164152.0,190132.0,137883.0,-5843.0,322172.0,6544.0,34503.0,52684.0,-18181.0,12208.0,0.0,0.0,43422,110412.0,9,0.8774664331582019,12.416122004357298,322327.0,0.03787458078286957,0.5269396864040808,0.1896646668405646,3.780387821841463,0.31222002885126415,188293.0,1.0097666933980551
Moorhead,MN,2022,Aa3,2017-12-31,10940,0.0,845,14795.0,19276,17265.0,23326.0,30987.0,31854.0,15871.0,15876.0,15963.0,0.0,162402.0,223017.0,137019.0,1087.0,361123.0,5770.0,34678.0,50410.0,-15732.0,19602.0,0.0,0.0,43310,106681.0,9,0.8569359976831741,12.946745562130177,322172.0,0.06084327626236917,0.45365938058711575,0.16638791164427014,3.7497575617640266,0.31483832572902204,190132.0,1.1729587865272548
Moorhead,MN,2022,Aa3,2016-12-31,11877,0.0,793,13423.0,17177,15739.0,22631.0,28308.0,29202.0,35870.0,22915.0,22998.0,0.0,161584.0,223161.0,123091.0,-4731.0,341521.0,7030.0,34808.0,50581.0,-15773.0,19194.0,0.0,0.0,42573,105428.0,9,0.8528496092509054,14.977301387137453,361123.0,0.05315086549458218,0.45314295564238105,0.2019650655021834,3.795457214666573,0.7091595658448825,223017.0,1.000645690687257
Morristown,TN,2022,Aa3,2017-06-30,12883,835.0,14177,7902.0,23227,34934.0,35072.0,907516.0,907516.0,1591.0,1332.0,1667.0,0.0,24953.0,43572.0,653.0,17454.0,61679.0,128.0,35050.0,36605.0,-1555.0,2048.0,70943.0,965.0,29514,139646.0,9,0.22619797332111982,0.9655973617148853,62792.0,0.03261561982418142,0.044365192582025675,0.003651925820256776,0.845463170021007,0.043464007649228246,44367.0,0.9820812766245183
Morristown,TN,2022,Aa3,2020-06-30,14696,718.0,17526,8725.0,24544,39108.0,37983.0,1011850.0,1011850.0,4244.0,2366.0,2697.0,0.0,67899.0,49242.0,4552.0,18110.0,71904.0,204.0,42406.0,41113.0,1293.0,3983.0,80422.0,1541.0,30125,145092.0,9,0.22310013296512224,0.8743455497382199,61679.0,0.06457627393440231,-0.030490968259208603,0.004810640003773051,2.253908713692946,0.10322768953858877,43572.0,1.1301294409253648
Morristown,TN,2022,Aa3,2019-06-30,10541,757.0,16462,5721.0,21668,36859.0,35075.0,943045.0,943045.0,2829.0,1428.0,1763.0,0.0,30944.0,44112.0,16056.0,7753.0,67921.0,175.0,40325.0,37580.0,2745.0,5129.0,77970.0,707.0,29995,146195.0,9,0.15521310941696737,0.6711875198981216,71904.0,0.07133121940364931,-0.0680719156850589,0.0043397396156230625,1.0316386064344056,0.07527940393826503,49242.0,0.895820640916291
Morristown,TN,2022,Aa3,2021-06-30,21466,679.0,17509,14592.0,33052,42987.0,38583.0,1037544.0,1037544.0,5113.0,2489.0,2819.0,0.0,64883.0,53743.0,3791.0,23101.0,80635.0,192.0,45495.0,39641.0,5854.0,8731.0,83440.0,1430.0,30431,142810.0,9,0.3394514620699281,1.2754604872251931,67921.0,0.12854639949352925,-0.128673480602264,0.004220243982855259,2.132134993920673,0.12898261900557503,44112.0,1.2183306129851288
Mount Pleasant Town,NY,2022,Aaa,2020-12-31,2419,0.0,3875,3619.0,4816,5564.0,6989.0,143779.0,143779.0,6978.0,3895.0,4156.0,0.0,62970.0,62373.0,1662.0,-66325.0,-2290.0,670.0,49468.0,55716.0,-6248.0,-5979.0,0.0,0.0,44436,55716.0,12,0.650431344356578,0.6242580645161291,40333.0,-0.14824089455284756,0.12630387321096467,0.013544109323198836,1.4170942479071023,0.1252423002369158,54695.0,1.140378462382302
Mount Pleasant Town,NY,2022,Aaa,2016-12-31,26705,13.0,78174,3739.0,4379,6831.0,5234.0,145784.0,145784.0,5192.0,3365.0,3405.0,733.0,41564.0,55529.0,407.0,-15143.0,40793.0,632.0,45448.0,45872.0,-424.0,-413.0,0.0,0.0,44983,45872.0,12,0.5473576343141561,0.3416665600491294,-2290.0,0.18034934497816593,0.009329343425453265,0.013906002464354868,0.9239935086588267,0.11318451342867109,62373.0,0.8902730348067273
Mount Pleasant Town,NY,2022,Aaa,2015-12-31,22924,7.0,74960,2032.0,2782,6630.0,5369.0,144628.0,144628.0,5343.0,3692.0,3731.0,959.0,44425.0,55689.0,393.0,-12874.0,43208.0,998.0,44590.0,43254.0,1336.0,1349.0,0.0,0.0,44870,43254.0,12,0.30648567119155357,0.3058449961976172,40793.0,0.03306939916162087,-0.029961874859834044,0.02238169993272034,0.9900824604412748,0.12352614787071715,55529.0,1.0028813772983487
Mount Pleasant Town,NY,2022,Aaa,2018-12-31,30916,0.0,89002,4971.0,5573,6869.0,6092.0,145725.0,145725.0,5888.0,4476.0,4737.0,3546.0,64584.0,55700.0,1667.0,-54199.0,3168.0,1074.0,49577.0,47317.0,2260.0,2530.0,0.0,0.0,45021,47317.0,12,0.7236861260736643,0.34736298060717735,43208.0,0.05855397148676171,-0.045585654638239506,0.021663271274986386,1.4345305524088758,0.1244373058308853,55689.0,1.0001975255436442
Mount Pleasant Town,NY,2022,Aaa,2019-12-31,2511,0.0,2483,5439.0,6207,7206.0,6426.0,143864.0,143864.0,6928.0,4620.0,4880.0,5235.0,59519.0,58910.0,1746.0,-56968.0,3688.0,781.0,51526.0,51565.0,-39.0,520.0,0.0,0.0,44792,51565.0,12,0.7547876769358868,1.0112766814337495,3168.0,0.16414141414141414,0.0007568994294142763,0.015157396265962814,1.328786390426862,0.1343546979540386,55700.0,1.0576301615798922
Murfreesboro,TN,2022,Aa1,2020-06-30,70947,3754.0,81565,66658.0,78236,169989.0,113647.0,4695020.0,4695020.0,60289.0,16965.0,29552.0,0.0,254372.0,646273.0,23523.0,-87080.0,582716.0,95508.0,263584.0,258109.0,5475.0,13297.0,235324.0,12929.0,146835,469314.0,11,0.3921312555518298,0.9117862513012299,545686.0,0.024367493393636634,-0.020771367002549473,0.3623436930921452,1.732366261449927,0.23357961171443073,610532.0,1.0585407480688973
Murfreesboro,TN,2022,Aa1,2017-06-30,50486,4473.0,58501,54467.0,63850,135305.0,103920.0,3259976.0,3259976.0,66532.0,12465.0,28110.0,0.0,218832.0,593637.0,12959.0,-25177.0,581419.0,84693.0,211801.0,213440.0,-1639.0,16242.0,188334.0,6563.0,131530,410057.0,11,0.4025497949078009,0.934441400755164,582716.0,0.02787292609092594,0.007738395947139059,0.399870633283129,1.6637421120656883,0.3117128935532234,646273.0,0.9185545427396781
Murfreesboro,TN,2022,Aa1,2016-06-30,57124,5183.0,54301,60761.0,67585,129558.0,94083.0,3101393.0,3101393.0,28707.0,9255.0,27208.0,0.0,244581.0,564952.0,10911.0,-10686.0,565177.0,79319.0,201477.0,194735.0,6742.0,18529.0,176742.0,4027.0,126026,378237.0,11,0.46898686302659814,1.1629952359623763,581419.0,0.03186858358601972,-0.03346287665589621,0.39368761694883286,1.9407185818799295,0.14741571879733997,593637.0,0.9516792248461602
Murfreesboro,TN,2022,Aa1,2019-06-30,57075,3498.0,79026,61087.0,66743,156281.0,118911.0,4458125.0,4458125.0,41725.0,14430.0,31852.0,0.0,285773.0,630636.0,26145.0,-87362.0,569419.0,92215.0,242617.0,241435.0,1182.0,23734.0,221474.0,8959.0,141509,451725.0,11,0.3908792495568879,0.755680012710518,565177.0,0.041993924027340104,-0.004871876249397198,0.38008466018457077,2.0194687263707607,0.1728208420485845,564952.0,1.1162647446154716
Murfreesboro,TN,2022,Aa1,2015-06-30,53618,4361.0,51756,53972.0,61938,119767.0,88995.0,3032932.0,3032932.0,29278.0,5460.0,23957.0,0.0,185648.0,544031.0,15351.0,-12734.0,546648.0,72198.0,189634.0,183750.0,5884.0,22183.0,167605.0,2400.0,120862,370391.0,11,0.45064166256147353,1.1313007701234308,569419.0,0.03895725291920361,-0.031028191147157155,0.38072286615269413,1.5360328308318578,0.1593360544217687,630636.0,0.8626703835493058
Murfreesboro,TN,2022,Aa1,2021-06-30,130122,3925.0,82498,93826.0,149745,189314.0,115814.0,4810938.0,4810938.0,59529.0,23315.0,26965.0,0.0,301289.0,673372.0,46564.0,149765.0,869701.0,109583.0,295572.0,273633.0,21939.0,280530.0,242434.0,12161.0,152769,319842.0,11,0.49561046726602365,1.6560650605169716,546648.0,0.5131821574395223,-0.07422556940440908,0.370748920736741,1.972186765639626,0.21755051474054665,544031.0,1.2377456431710694
Naperville,IL,2022,Aaa,2020-12-31,33415,413.0,37031,37482.0,38003,127255.0,122242.0,7451453.0,7451453.0,13276.0,9943.0,9943.0,0.0,83906.0,392642.0,20950.0,-63176.0,350416.0,10534.0,171284.0,171313.0,-29.0,8916.0,910554.0,5745.0,149540,396905.0,12,0.2945424541275392,0.9125293571467584,339280.0,0.0262791794388116,0.0001693094509703183,0.06150019850073562,0.5610940216664437,0.07749557826901636,413490.0,0.949580400977049
Naperville,IL,2022,Aaa,2019-12-31,29732,412.0,36737,33666.0,34187,129462.0,122441.0,7219685.0,7219685.0,13504.0,10233.0,10233.0,0.0,78042.0,409051.0,19700.0,-87250.0,341501.0,2597.0,179892.0,182542.0,-2650.0,2222.0,866295.0,26624.0,148399,403082.0,12,0.26004541873291004,0.8184996558843771,350416.0,0.006341034655951783,0.014731060858737465,0.014436439641562715,0.5258930316242023,0.07397749559005598,392642.0,1.0417912500445698
Naperville,IL,2022,Aaa,2017-12-31,23356,112.0,29779,27884.0,28413,121214.0,115884.0,6667669.0,6667669.0,13960.0,10613.0,10613.0,0.0,94735.0,411983.0,17301.0,-83616.0,345668.0,2228.0,156632.0,161014.0,-4382.0,-702.0,754621.0,19287.0,147645,373177.0,12,0.23003943438876698,0.7872720531229986,341501.0,-0.0020556308766299367,0.02797640328923847,0.014224424127892129,0.6416404212807748,0.08670053535717391,409051.0,1.007167810370834
Naperville,IL,2022,Aaa,2016-12-31,15520,0.0,31967,26826.0,26858,118145.0,114633.0,6278656.0,6278656.0,10779.0,10654.0,10654.0,0.0,98611.0,425260.0,7993.0,-86883.0,346370.0,2959.0,151932.0,151823.0,109.0,3845.0,718717.0,31472.0,147210,362108.0,12,0.2270599686825511,0.48550067256858637,345668.0,0.011123390073712349,-0.0007174262169918122,0.019475818129163047,0.6698661775694585,0.07099714799470436,411983.0,1.0322270579125838
Naperville,IL,2022,Aaa,2015-12-31,14893,0.0,30529,28357.0,28370,82182.0,77448.0,5992554.0,5992554.0,13473.0,6680.0,6680.0,0.0,92128.0,420617.0,9635.0,-87728.0,342524.0,2734.0,106570.0,115206.0,-8636.0,-6095.0,691087.0,26539.0,146978,261860.0,12,0.3450512277627704,0.487831242425235,346370.0,-0.017596789560296793,0.08103593881955522,0.025654499390072253,0.6268148974676482,0.11694703400864538,425260.0,0.9890819733809905
Naperville,IL,2022,Aaa,2015-04-30,21818,1.0,29279,28961.0,29304,109095.0,108986.0,5992554.0,5992554.0,11077.0,9448.0,9448.0,0.0,99100.0,409027.0,9623.0,30529.0,449179.0,8166.0,139273.0,156968.0,-17695.0,-10154.0,691087.0,26539.0,146193,355270.0,12,0.2654658783628947,0.7452011749436437,342524.0,-0.029644638039962163,0.12705262326509806,0.05863304445226282,0.6778710334968159,0.0705685235207176,420617.0,0.9724452411576328
New Berlin,WI,2022,Aaa,2015-12-31,9404,142.0,22372,7797.0,8803,25854.0,26186.0,4808728.0,4808728.0,7286.0,6213.0,6239.0,0.0,39920.0,33153.0,9571.0,8464.0,51188.0,2537.0,34820.0,37294.0,-2474.0,-1585.0,0.0,0.0,39786,53702.0,12,0.3015780923648178,0.4230319388214125,47382.0,-0.03345152167489764,0.0710511200459506,0.07286042504307869,1.003368018901121,0.19536654689762428,32403.0,1.0231460049995371
New Berlin,WI,2022,Aaa,2016-12-31,10140,151.0,23313,8196.0,9313,26515.0,26636.0,4957311.0,4957311.0,7134.0,6238.0,6265.0,0.0,41557.0,31315.0,7186.0,10688.0,49189.0,2769.0,36184.0,38047.0,-1863.0,-2000.0,0.0,0.0,39802,54162.0,12,0.3091080520460117,0.43778602884034196,51188.0,-0.039071657419707743,0.051486845014370994,0.07652553614857395,1.0440932616451435,0.1875049281152259,33153.0,0.9445600699785841
New Berlin,WI,2022,Aaa,2018-12-31,10306,157.0,23135,8724.0,10067,28300.0,28269.0,5408748.0,5408748.0,7155.0,5890.0,5911.0,0.0,47069.0,32615.0,11021.0,4393.0,48029.0,2938.0,37877.0,37842.0,35.0,1057.0,0.0,0.0,39721,55729.0,12,0.3082685512367491,0.4485159717991122,49189.0,0.02148854418670841,-0.0009240436148586213,0.07756686115584656,1.1849903073940737,0.18907563025210083,31315.0,1.0415136516046624
New Berlin,WI,2022,Aaa,2020-12-31,10804,181.0,24617,9070.0,10129,28554.0,29345.0,5825704.0,5849284.0,8046.0,7245.0,7950.0,0.0,52182.0,33608.0,11808.0,-69.0,45347.0,4027.0,39435.0,42295.0,-2860.0,-2035.0,0.0,0.0,40451,58272.0,12,0.3176437626952441,0.44213455557374365,48029.0,-0.042370234649899016,0.07252440725244072,0.10211740839355903,1.2900051914662183,0.1902352523939,32615.0,1.0304461137513414
New Berlin,WI,2022,Aaa,2017-12-31,9665,158.0,23194,8476.0,9543,26981.0,27412.0,5186500.0,5186500.0,7160.0,6202.0,6233.0,0.0,43756.0,31448.0,7763.0,7761.0,46972.0,2735.0,36735.0,39039.0,-2304.0,-1190.0,0.0,0.0,39796,55126.0,12,0.31414699232793447,0.41956068761937837,45347.0,-0.02624208878205835,0.06271947733768886,0.07445215734313325,1.0995074881897677,0.1834063372524911,33608.0,0.9357295881932873
New Orleans,LA,2022,A2,2016-12-31,51522,0.0,54154,21067.0,73985,635445.0,654697.0,3533207.0,4001559.0,113421.0,45120.0,65251.0,0.0,870896.0,914834.0,114897.0,-1231601.0,-201870.0,107845.0,847857.0,798057.0,49800.0,95927.0,563001.0,36051.0,392265,798057.0,7,0.03315314464666493,0.9513978653469735,-294185.0,-0.3260771283376107,-0.05873631992187362,0.12719715706776025,2.220172587409022,0.14212142741683864,933606.0,0.9798930169686142
New Orleans,LA,2022,A2,2020-12-31,84044,0.0,84514,22065.0,139596,688690.0,635451.0,4413897.0,4893204.0,116197.0,70915.0,76967.0,0.0,567298.0,1516756.0,153996.0,-1477083.0,193669.0,202739.0,973159.0,996063.0,-22904.0,114999.0,551628.0,51118.0,383997,996063.0,7,0.032039088704642144,0.9944387912061907,-201870.0,-0.5696685986030614,0.023535722322868102,0.2083308071959464,1.4773500834641937,0.1166562757576579,914834.0,1.6579576185406315
New Orleans,LA,2022,A2,2017-12-31,58531,0.0,66691,-20158.0,75687,674640.0,682995.0,3653954.0,4129417.0,134218.0,46090.0,56661.0,0.0,796265.0,955314.0,76485.0,-1273420.0,-241621.0,94041.0,874548.0,966650.0,-92102.0,-13794.0,564547.0,15571.0,391819,966650.0,7,-0.02987963951144314,0.8776446596992098,193669.0,-0.07122461519396496,0.10531383068739508,0.10753097600131725,2.0322266148400154,0.13884860083794548,1516756.0,0.62984026435366
New Orleans,LA,2022,A2,2019-12-31,19280,0.0,57543,-14144.0,95854,740376.0,732087.0,3868662.0,4345162.0,136105.0,68675.0,74494.0,0.0,646154.0,1336781.0,147538.0,-1406825.0,77494.0,146010.0,970314.0,971983.0,-1669.0,56325.0,537249.0,-1423.0,391172,971983.0,7,-0.019103806714426182,0.335053785864484,-241621.0,-0.23311301583885508,0.0017200617532056634,0.1504770620644451,1.6518411338234844,0.14002816921695133,955314.0,1.399310593166226
New Orleans,LA,2022,A2,2018-12-31,55257,0.0,55875,-33346.0,97978,732127.0,707836.0,3789023.0,4263951.0,111072.0,65894.0,71933.0,0.0,703887.0,1269531.0,162247.0,-1420011.0,11767.0,145672.0,1130732.0,954806.0,175926.0,298799.0,551477.0,-10043.0,391506,954806.0,7,-0.04554674257335135,0.9889395973154362,77494.0,3.855769478927401,-0.15558593902003304,0.12882981997502502,1.7978958176886177,0.1163293904730385,1336781.0,0.9496925824050462
Norwalk,CT,2022,Aaa,2019-06-30,116433,49.0,59205,69734.0,74016,380367.0,339438.0,12263356.0,12330154.0,36424.0,21081.0,21127.0,0.0,227877.0,357164.0,879.0,-118285.0,239758.0,55348.0,411194.0,384855.0,26339.0,32084.0,543650.0,20092.0,89208,405525.0,12,0.18333346478532575,1.9682365271485565,260755.0,0.12304270292036586,-0.06405492298039368,0.13460313136864838,2.554445789615281,0.09464343713866262,331787.0,1.076485817708349
Norwalk,CT,2022,Aaa,2015-06-30,83730,0.0,54873,42288.0,44788,350494.0,342818.0,11824387.0,11903880.0,25858.0,19134.0,19183.0,0.0,206908.0,311537.0,2225.0,-42481.0,271281.0,58608.0,374289.0,367119.0,7170.0,14317.0,479724.0,15235.0,88053,385138.0,12,0.1206525646658716,1.525887048275108,239758.0,0.05971437866515403,-0.019156320383447015,0.15658488494184974,2.349812045018341,0.07043492709448435,357164.0,0.8722519626838091
Norwalk,CT,2022,Aaa,2020-06-30,100972,57.0,60634,58414.0,73179,393902.0,364633.0,14327071.0,14393869.0,30450.0,21865.0,21875.0,0.0,258359.0,409865.0,332.0,-138452.0,271745.0,86757.0,443126.0,433847.0,9279.0,31987.0,562720.0,19227.0,88916,452259.0,12,0.14829576899838032,1.6668372484606369,271281.0,0.11791094842617066,-0.020939868118774345,0.1957840433646412,2.9056525259795762,0.07018603332511231,311537.0,1.3156222214375821
